interaction_id,customer_id,date,channel,reason,resolved,sentiment_score
INT_0009886,CUST_009708,2023-01-29 17:46:50,Email,Account Issue,Yes,4.5
INT_0003275,CUST_003817,2023-11-29 06:11:23,Chat,Loan Query,No,9.9
INT_0004183,CUST_000754,2018-07-28 14:38:05,Chat,Feedback,Yes,9.2
INT_0002914,CUST_002669,2021-10-21 04:01:31,Email,Loan Query,Yes,7.3
INT_0001120,CUST_001342,2022-01-02 12:47:20,Chat,,Yes,6.4
INT_0004307,CUST_000262,2022-12-29 19:04:11,Branch,Feedback,Yes,8.7
INT_0019789,CUST_005426,,Branch,Account Issue,Yes,8.8
INT_0010827,CUST_002577,2018-09-15 15:51:17,Branch,Complaint,,2.2
INT_0000030,CUST_008943,2024-10-10 02:48:10,,,Yes,2.9
INT_0017217,CUST_009945,2019-05-18 15:33:02,Chat,Account Issue,,3.1
INT_0015508,CUST_009417,2019-03-19 12:39:06,Branch,Inquiry,Yes,7.4
INT_0018824,CUST_007090,2022-10-03 10:29:52,,Inquiry,No,
INT_0017675,CUST_003557,,Call Centre,Account Issue,,3.3
INT_0014471,CUST_003990,2021-06-30 23:21:49,,Inquiry,,3.6
INT_0007811,CUST_009933,2023-03-09 20:36:35,Email,Inquiry,Yes,9.8
INT_0018379,CUST_005698,2023-02-24 12:03:14,Email,Loan Query,Yes,7.1
INT_0005321,CUST_002411,2018-03-13 21:24:42,Branch,Account Issue,Yes,6.8
INT_0010154,CUST_009789,2022-09-29 08:06:37,Branch,Loan Query,Yes,4.9
INT_0007449,CUST_009675,2022-12-02 05:30:48,Chat,Complaint,Yes,3.3
INT_0012970,CUST_002598,2021-02-25 07:47:49,Chat,Account Issue,Yes,2.9
INT_0008724,CUST_006215,2021-05-31 19:31:14,Call Centre,Complaint,Yes,5.0
INT_0014044,CUST_000881,2019-01-31 12:01:46,Branch,Inquiry,Yes,2.2
INT_0014377,CUST_002134,2021-01-04 15:01:58,Email,Feedback,Yes,1.5
INT_0009257,CUST_004591,2022-07-18 17:07:25,,Loan Query,Yes,5.9
INT_0002591,CUST_001877,2024-02-24 04:05:05,Branch,Inquiry,Yes,1.5
INT_0013629,CUST_000196,2020-09-05 01:41:17,Call Centre,Feedback,Yes,8.2
INT_0019668,CUST_009495,2023-04-14 07:50:44,Call Centre,Feedback,Yes,2.2
INT_0015783,CUST_008206,2021-02-15 21:17:12,Chat,Account Issue,Yes,8.7
INT_0007394,CUST_000099,2023-05-16 18:12:41,Email,Account Issue,No,3.3
INT_0006891,CUST_009956,2021-09-12 23:28:34,Chat,Feedback,Yes,
INT_0014926,CUST_003865,2018-08-08 09:11:11,Email,,Yes,6.5
INT_0015392,CUST_008963,2018-07-25 20:55:35,Branch,Inquiry,No,1.1
INT_0006191,CUST_008341,2024-10-04 15:13:51,Branch,Feedback,,4.2
INT_0004742,CUST_005972,2019-01-13 01:41:18,Branch,,Yes,2.3
INT_0017287,CUST_006289,2020-10-01 06:44:21,Branch,Account Issue,Yes,8.1
INT_0013963,CUST_008537,2024-09-03 12:52:04,Branch,Loan Query,Yes,6.0
INT_0001949,CUST_004101,2020-10-17 12:50:33,Branch,,Yes,8.0
INT_0004624,CUST_002654,2019-02-09 03:12:42,,Loan Query,Yes,7.5
INT_0004934,CUST_006470,2022-12-01 00:57:09,Chat,Loan Query,Yes,7.4
INT_0019985,CUST_006877,,Branch,Inquiry,No,
INT_0008178,CUST_002853,2020-03-22 17:20:14,,Account Issue,No,7.9
INT_0000369,CUST_004739,,Branch,Inquiry,Yes,6.4
INT_0018270,CUST_008824,2021-03-16 04:38:21,Call Centre,Feedback,Yes,7.0
INT_0003250,CUST_002025,2021-02-23 19:14:03,,Loan Query,,1.2
INT_0009738,CUST_008294,,Call Centre,Account Issue,Yes,1.6
INT_0008956,CUST_000079,2021-07-02 07:34:09,Call Centre,Feedback,Yes,1.1
INT_0008035,CUST_004908,2019-07-24 00:30:24,Chat,Account Issue,Yes,
INT_0013951,CUST_000107,2021-10-29 06:18:59,Email,Loan Query,No,8.4
INT_0009233,CUST_001359,2018-07-29 23:07:57,Branch,Feedback,Yes,3.2
INT_0004730,CUST_001016,2024-10-27 12:23:34,Branch,Inquiry,No,7.2
INT_0010728,CUST_009920,2023-12-20 16:23:37,Branch,Complaint,Yes,6.5
INT_0013621,CUST_005074,2021-01-10 20:56:03,Chat,Complaint,,8.6
INT_0014613,CUST_005939,2023-01-19 11:18:51,Branch,Account Issue,Yes,3.8
INT_0009517,CUST_000913,2023-05-01 03:12:18,Email,Feedback,No,3.5
INT_0012650,CUST_005222,2022-08-14 07:31:30,Call Centre,Inquiry,Yes,2.3
INT_0016810,CUST_003131,,Branch,,Yes,3.4
INT_0010683,CUST_009708,2024-10-02 15:02:30,Email,Account Issue,Yes,7.1
INT_0005896,CUST_000117,2022-06-18 15:29:02,Email,Complaint,Yes,5.1
INT_0017535,CUST_001121,2018-02-10 04:11:43,Branch,Account Issue,Yes,2.5
INT_0006346,CUST_009483,2021-12-26 12:27:46,Call Centre,,Yes,4.1
INT_0018585,CUST_006311,2022-10-27 23:36:06,Branch,Loan Query,Yes,6.4
INT_0001549,CUST_003215,2021-06-24 00:50:39,Branch,Inquiry,Yes,9.8
INT_0006986,CUST_001909,2023-03-24 03:38:45,Call Centre,Account Issue,Yes,9.0
INT_0000089,CUST_008127,2023-06-21 07:39:15,Email,,Yes,3.1
INT_0005926,CUST_000776,2021-09-25 18:00:03,Branch,Account Issue,No,2.5
INT_0002043,CUST_000734,2024-07-20 09:17:06,Email,Loan Query,Yes,4.3
INT_0012660,CUST_004165,2019-04-17 22:10:29,Branch,Feedback,No,5.8
INT_0008382,CUST_004652,2021-08-19 12:09:51,,Inquiry,No,2.2
INT_0018189,CUST_008962,,,Complaint,Yes,4.4
INT_0013690,CUST_005240,2019-02-02 06:30:50,Email,Loan Query,Yes,4.3
INT_0016960,CUST_005282,2024-11-13 17:34:40,Email,Inquiry,Yes,9.0
INT_0012306,CUST_006022,2024-07-25 08:06:47,Chat,Account Issue,No,8.1
INT_0015527,CUST_000551,,,Feedback,,8.9
INT_0005407,CUST_001651,2024-04-15 21:10:18,Chat,Inquiry,No,2.1
INT_0002780,CUST_005281,,Call Centre,Complaint,Yes,
INT_0002526,CUST_009288,2019-06-11 20:32:06,,Complaint,,9.7
INT_0006143,CUST_001422,2019-03-12 17:48:51,,Complaint,Yes,1.7
INT_0015971,CUST_003740,2018-10-25 08:58:34,Call Centre,Account Issue,No,8.9
INT_0012256,CUST_000692,2024-03-24 19:19:03,Chat,Loan Query,,8.2
INT_0013844,CUST_001920,2021-08-09 22:32:13,Call Centre,Loan Query,Yes,8.4
INT_0011488,CUST_001057,2024-04-21 14:47:23,Call Centre,Loan Query,,8.2
INT_0012997,CUST_002236,2023-12-17 21:17:32,Chat,Loan Query,Yes,7.2
INT_0014216,CUST_002978,2024-11-08 20:41:09,Chat,Inquiry,Yes,6.0
INT_0011298,CUST_007222,,Email,Feedback,Yes,2.3
INT_0016941,CUST_001560,2021-12-25 19:17:54,Branch,Inquiry,No,1.9
INT_0019184,CUST_004430,2022-07-07 19:02:43,Branch,Account Issue,Yes,7.0
INT_0014181,CUST_009939,2022-04-24 06:18:37,Chat,Loan Query,No,3.6
INT_0011187,CUST_009505,,Call Centre,Loan Query,,2.3
INT_0019113,CUST_003138,2019-08-01 07:47:16,,Loan Query,Yes,4.3
INT_0009723,CUST_008028,2019-06-15 16:03:57,Chat,Inquiry,Yes,4.8
INT_0008293,CUST_002094,2018-05-10 10:40:42,Chat,Loan Query,Yes,10.0
INT_0011195,CUST_004198,2023-09-27 17:39:12,Chat,Feedback,Yes,9.5
INT_0005350,CUST_005579,2022-03-22 14:14:24,Call Centre,,Yes,5.4
INT_0005578,CUST_007601,2018-01-04 18:17:50,Chat,Complaint,Yes,5.9
INT_0006983,CUST_003326,2018-06-14 11:00:54,,,,5.1
INT_0012417,CUST_008752,2021-07-02 07:42:36,Call Centre,Complaint,Yes,
INT_0002102,CUST_002865,2021-01-24 23:06:41,Branch,Inquiry,Yes,1.4
INT_0019007,CUST_000447,2018-11-18 18:38:58,Email,Inquiry,Yes,4.5
INT_0018995,CUST_005328,2018-08-13 01:47:19,Chat,Account Issue,No,4.6
INT_0017071,CUST_008713,2023-08-09 04:53:47,Branch,Loan Query,Yes,3.1
INT_0019603,CUST_007074,2020-12-18 15:46:02,,,,9.9
INT_0004313,CUST_004312,2023-03-31 16:14:06,Email,,Yes,1.6
INT_0019558,CUST_008072,,Branch,Inquiry,Yes,7.9
INT_0013625,CUST_009955,,Email,Complaint,Yes,2.5
INT_0018998,CUST_008224,2022-03-04 05:08:33,Chat,Loan Query,No,6.0
INT_0012858,CUST_005115,2021-01-04 18:15:51,Chat,Complaint,Yes,9.8
INT_0014048,CUST_009002,2020-04-04 21:50:24,,Loan Query,No,9.0
INT_0009241,CUST_007428,2024-08-06 21:07:11,Call Centre,Feedback,,3.7
INT_0014112,CUST_001078,2019-08-08 03:20:52,,Inquiry,Yes,9.5
INT_0017879,CUST_009237,2024-12-08 17:10:02,Chat,Complaint,,6.7
INT_0015177,CUST_001820,2023-01-12 23:08:10,Call Centre,Account Issue,Yes,8.6
INT_0008505,CUST_008591,2022-08-22 15:44:46,Call Centre,Inquiry,Yes,1.0
INT_0011612,CUST_009001,2019-11-29 23:55:06,Chat,Complaint,,
INT_0006985,CUST_009262,2018-10-31 19:00:44,Email,Complaint,No,
INT_0008098,CUST_007788,2024-11-20 10:12:04,Chat,Account Issue,Yes,8.8
INT_0003901,CUST_001041,2024-03-31 08:06:18,Chat,,Yes,
INT_0005804,CUST_001194,,Email,Feedback,Yes,2.3
INT_0002276,CUST_008556,2020-11-01 13:22:18,Chat,,Yes,1.4
INT_0013830,CUST_005138,2024-01-27 07:13:51,,Loan Query,,
INT_0006002,CUST_007708,,Call Centre,Loan Query,Yes,2.0
INT_0006270,CUST_005788,2018-06-15 03:55:22,Email,Account Issue,Yes,6.2
INT_0002892,CUST_004204,2018-11-19 01:25:48,Chat,,Yes,8.3
INT_0010673,CUST_001780,2022-05-08 12:04:48,Branch,,No,4.4
INT_0006406,CUST_002432,2024-05-05 04:29:48,Branch,,,6.1
INT_0009912,CUST_003790,2024-07-15 01:32:55,Chat,Feedback,,9.7
INT_0001101,CUST_000591,2019-06-17 21:23:50,,,Yes,9.3
INT_0017286,CUST_008740,2024-01-29 16:56:44,Call Centre,,,2.6
INT_0017728,CUST_001628,2020-09-11 23:11:49,Email,Loan Query,,3.8
INT_0014847,CUST_005568,2022-04-04 15:28:30,,Loan Query,Yes,8.6
INT_0013371,CUST_005038,2022-10-18 20:11:23,Email,Loan Query,Yes,
INT_0006249,CUST_009295,2024-10-13 17:24:29,,Inquiry,Yes,6.4
INT_0017207,CUST_002743,2022-09-03 12:04:41,Call Centre,Loan Query,No,4.6
INT_0014445,CUST_007871,2019-04-18 06:47:16,,Account Issue,No,9.1
INT_0003782,CUST_006416,,Email,Inquiry,Yes,3.3
INT_0008253,CUST_009550,2021-05-20 14:21:31,Email,Complaint,Yes,2.5
INT_0017840,CUST_007458,2024-01-27 20:44:56,Call Centre,Inquiry,Yes,
INT_0012423,CUST_003801,2020-10-27 07:04:04,Branch,Account Issue,Yes,
INT_0014412,CUST_004769,,Call Centre,Account Issue,Yes,1.1
INT_0015483,CUST_009323,2021-12-06 16:25:08,Chat,Feedback,,3.8
INT_0006649,CUST_001792,2020-09-08 02:29:18,,Feedback,Yes,6.0
INT_0017613,CUST_008459,2018-10-27 09:37:12,Call Centre,Complaint,Yes,
INT_0004884,CUST_009254,,Chat,Complaint,Yes,3.0
INT_0005825,CUST_007820,2018-05-16 12:44:59,,Feedback,Yes,7.2
INT_0015431,CUST_005167,2019-06-11 23:09:27,Branch,Feedback,Yes,3.5
INT_0009367,CUST_008249,2018-07-28 01:39:39,Branch,Feedback,Yes,8.6
INT_0007501,CUST_007847,2023-09-07 10:27:31,Branch,,,
INT_0002319,CUST_001759,,Email,Feedback,Yes,8.1
INT_0018154,CUST_006805,2018-09-26 12:06:50,,Loan Query,No,4.2
INT_0003643,CUST_002807,2023-06-14 22:42:50,Call Centre,,Yes,5.8
INT_0019992,CUST_008375,2021-01-08 01:32:47,Chat,Loan Query,No,4.8
INT_0019365,CUST_005698,2023-07-16 01:55:10,Call Centre,,Yes,8.9
INT_0015467,CUST_006910,2019-05-17 03:08:28,Chat,Account Issue,Yes,7.9
INT_0014775,CUST_006508,2020-05-07 12:22:16,Branch,,Yes,5.3
INT_0012922,CUST_006902,2021-06-25 11:08:50,Call Centre,Account Issue,Yes,7.2
INT_0018541,CUST_002920,2021-01-10 18:27:54,Branch,Loan Query,Yes,4.0
INT_0013260,CUST_008368,,Chat,Feedback,,5.8
INT_0015161,CUST_005727,2024-03-13 13:19:11,Chat,Feedback,Yes,
INT_0017589,CUST_006016,2018-07-17 16:58:38,Call Centre,Loan Query,Yes,7.0
INT_0004766,CUST_001126,2020-04-21 04:48:03,Branch,Complaint,Yes,2.2
INT_0015760,CUST_001794,2019-01-03 19:36:38,Branch,Loan Query,No,9.2
INT_0005972,CUST_007853,2019-08-13 04:31:02,Email,,Yes,3.4
INT_0008841,CUST_001619,2020-08-04 13:53:08,Chat,,Yes,
INT_0001036,CUST_002623,2021-05-25 21:52:15,Call Centre,Loan Query,Yes,1.9
INT_0014618,CUST_003836,2018-03-21 22:56:26,Email,Inquiry,,5.5
INT_0001791,CUST_004099,2022-08-11 16:39:45,,Loan Query,,3.3
INT_0018104,CUST_007977,2022-08-26 03:15:37,,Account Issue,Yes,1.2
INT_0018848,CUST_001874,2021-05-18 08:53:26,,Account Issue,Yes,1.1
INT_0004299,CUST_009422,2020-06-26 07:13:04,Branch,Complaint,Yes,
INT_0008332,CUST_008187,2022-07-08 19:11:04,Branch,,No,2.8
INT_0003915,CUST_002076,2022-03-25 11:11:59,Call Centre,Loan Query,,3.4
INT_0001887,CUST_006504,2019-07-13 06:05:48,,Inquiry,No,1.1
INT_0002498,CUST_005850,2022-11-02 15:43:26,Branch,Inquiry,Yes,
INT_0005107,CUST_000626,2021-11-13 00:29:45,Call Centre,Complaint,Yes,7.1
INT_0005063,CUST_002610,2022-03-10 23:20:07,Branch,Inquiry,Yes,
INT_0000940,CUST_007479,2019-03-27 01:55:05,Call Centre,,No,7.0
INT_0007135,CUST_006890,2022-08-10 10:55:08,Email,Account Issue,Yes,4.6
INT_0003219,CUST_005246,2020-10-29 18:54:44,Branch,Inquiry,,4.7
INT_0017994,CUST_009982,2023-06-15 22:34:09,Call Centre,Loan Query,,4.2
INT_0017352,CUST_001687,2018-06-11 00:26:41,Email,,Yes,3.1
INT_0014950,CUST_008610,2023-04-04 17:49:13,Call Centre,Feedback,Yes,
INT_0010568,CUST_009070,2019-02-27 20:29:07,,,No,2.2
INT_0006338,CUST_003615,2019-07-06 13:08:12,Branch,Loan Query,Yes,7.9
INT_0018730,CUST_006739,2020-06-10 15:05:09,Call Centre,Account Issue,No,1.3
INT_0011165,CUST_007277,2024-03-24 07:32:15,,Account Issue,Yes,8.4
INT_0001255,CUST_004759,2023-09-07 20:23:53,,Feedback,No,8.6
INT_0015314,CUST_007898,2018-03-26 10:27:58,Email,Account Issue,,
INT_0002872,CUST_005766,2019-01-14 17:23:26,Call Centre,Account Issue,No,6.6
INT_0005642,CUST_006454,2023-07-17 15:30:57,Chat,Feedback,No,4.5
INT_0015590,CUST_008213,2020-11-03 20:56:38,Chat,,,
INT_0009278,CUST_008627,2022-07-08 00:13:26,Call Centre,,Yes,5.5
INT_0011646,CUST_001544,2018-06-11 19:15:43,Call Centre,Complaint,Yes,
INT_0016666,CUST_007945,2020-04-30 01:34:03,,Inquiry,,9.5
INT_0000953,CUST_004812,2021-03-13 21:58:21,Email,Loan Query,Yes,
INT_0015265,CUST_008844,2023-04-06 03:54:54,Branch,Feedback,Yes,2.0
INT_0018129,CUST_000073,2020-07-01 19:08:34,Call Centre,Account Issue,Yes,5.8
INT_0012674,CUST_001136,2022-08-06 09:34:07,Call Centre,Loan Query,Yes,
INT_0002022,CUST_002962,2021-03-02 23:22:37,Email,Account Issue,Yes,5.5
INT_0003576,CUST_006156,2020-10-30 00:58:33,Chat,Loan Query,No,5.9
INT_0012749,CUST_008786,2019-03-27 16:33:02,Branch,Feedback,Yes,2.1
INT_0014921,CUST_005992,2024-06-03 12:43:35,Email,Feedback,,8.3
INT_0007032,CUST_002867,2020-02-23 04:18:35,Branch,,Yes,5.5
INT_0013765,CUST_005716,2020-12-09 22:03:20,Chat,Loan Query,Yes,3.8
INT_0011330,CUST_000987,2021-06-18 22:32:06,,Complaint,Yes,8.2
INT_0006077,CUST_007386,2024-05-15 08:40:44,Email,,Yes,5.5
INT_0003619,CUST_003713,,Email,Loan Query,Yes,8.1
INT_0010621,CUST_003492,2018-12-28 01:10:49,,Account Issue,Yes,
INT_0015371,CUST_008714,2019-01-23 19:52:56,Branch,Inquiry,Yes,1.5
INT_0004962,CUST_004735,2024-12-09 01:59:09,Email,Complaint,Yes,
INT_0003001,CUST_006690,2020-02-24 15:45:43,Chat,Account Issue,,
INT_0008270,CUST_009933,2023-07-15 10:27:52,,Loan Query,Yes,9.8
INT_0019908,CUST_005661,2019-07-12 08:46:08,Branch,Loan Query,Yes,6.5
INT_0002673,CUST_006588,2020-03-12 03:54:28,Email,Feedback,Yes,4.0
INT_0006987,CUST_008584,2024-08-07 10:34:54,Chat,Inquiry,Yes,
INT_0011817,CUST_005812,2022-11-18 19:42:06,Call Centre,Complaint,Yes,5.0
INT_0019046,CUST_003243,2022-11-19 06:48:28,Branch,Feedback,Yes,2.2
INT_0012380,CUST_002339,2022-04-13 21:33:31,Chat,Inquiry,No,6.9
INT_0012066,CUST_009669,2022-07-16 03:29:09,Branch,,,10.0
INT_0013705,CUST_003221,,Email,,Yes,8.0
INT_0019187,CUST_004001,,,Inquiry,Yes,4.0
INT_0005451,CUST_006932,2021-02-22 10:32:45,Chat,Feedback,Yes,7.1
INT_0018048,CUST_000245,2020-12-22 06:03:18,Email,Loan Query,Yes,5.3
INT_0018346,CUST_007940,,Call Centre,Feedback,No,
INT_0019800,CUST_006665,2018-03-28 17:57:24,Branch,Feedback,Yes,6.7
INT_0000297,CUST_008119,2022-04-10 19:02:22,Branch,Account Issue,No,6.8
INT_0015683,CUST_007294,2022-06-16 20:21:44,Call Centre,Complaint,Yes,
INT_0014496,CUST_001450,2021-08-08 17:28:48,,Inquiry,Yes,8.9
INT_0010767,CUST_006614,2022-09-04 07:03:23,Branch,Account Issue,Yes,3.5
INT_0018950,CUST_009678,2020-05-11 01:16:13,Call Centre,Account Issue,Yes,4.8
INT_0005445,CUST_005259,2023-11-02 06:25:05,Chat,,Yes,4.1
INT_0015635,CUST_001256,2019-03-25 16:59:13,,Inquiry,Yes,3.5
INT_0002847,CUST_005004,2018-06-06 15:49:25,Branch,Feedback,No,
INT_0017103,CUST_003930,2018-05-20 19:44:38,Email,Loan Query,Yes,
INT_0015032,CUST_005184,2024-02-03 17:35:47,Branch,Account Issue,,3.1
INT_0003904,CUST_005838,2021-05-28 02:40:17,Chat,Feedback,No,6.2
INT_0018566,CUST_006454,2019-01-08 09:36:13,,,Yes,7.8
INT_0000404,CUST_001861,2020-06-05 08:09:34,Call Centre,Feedback,Yes,4.4
INT_0003832,CUST_002232,,Call Centre,Inquiry,Yes,1.7
INT_0010594,CUST_003583,2023-10-20 07:18:38,Branch,Complaint,Yes,6.5
INT_0007714,CUST_003607,2021-08-06 22:47:24,Call Centre,Complaint,Yes,8.3
INT_0006207,CUST_008075,,,Loan Query,Yes,5.4
INT_0001166,CUST_003847,2019-12-14 04:20:23,Call Centre,Inquiry,,5.6
INT_0001827,CUST_007961,2021-09-25 08:15:46,Email,,Yes,6.8
INT_0012248,CUST_000530,2023-08-04 11:37:34,Branch,Inquiry,,4.8
INT_0003911,CUST_006774,2020-07-05 14:38:22,Call Centre,Feedback,Yes,2.9
INT_0017798,CUST_008115,2023-06-22 11:55:49,Call Centre,Feedback,Yes,9.6
INT_0016081,CUST_001315,2021-07-02 04:45:58,Email,Feedback,Yes,8.8
INT_0004063,CUST_002907,,Branch,Feedback,No,4.5
INT_0005019,CUST_000354,,Chat,Loan Query,Yes,7.5
INT_0016323,CUST_008519,2019-01-28 17:22:38,Email,Inquiry,Yes,4.2
INT_0013970,CUST_003731,2024-09-21 16:51:25,,Account Issue,Yes,
INT_0000788,CUST_001828,2021-02-09 23:27:26,Chat,Account Issue,Yes,3.0
INT_0013305,CUST_006922,2023-07-06 08:57:06,Branch,Feedback,No,7.5
INT_0012931,CUST_007638,2024-08-13 14:05:32,Branch,Inquiry,Yes,4.4
INT_0004673,CUST_009442,2021-06-19 14:39:48,Call Centre,Complaint,Yes,5.6
INT_0014361,CUST_003553,2020-04-12 20:25:17,Call Centre,Account Issue,Yes,3.0
INT_0015789,CUST_000869,2024-06-28 16:40:15,Email,Feedback,,1.5
INT_0006906,CUST_000602,2018-08-31 18:02:10,Email,,Yes,5.4
INT_0004401,CUST_006929,2022-04-13 20:29:21,Call Centre,Complaint,Yes,3.0
INT_0019183,CUST_000097,2023-06-23 14:07:59,Branch,Account Issue,Yes,
INT_0013984,CUST_002859,2024-04-26 17:32:22,Email,Complaint,,
INT_0018890,CUST_000393,2023-03-16 15:46:47,Email,Account Issue,Yes,
INT_0006022,CUST_001381,2023-09-16 01:46:38,Chat,Loan Query,No,5.6
INT_0003285,CUST_004490,2018-05-13 06:04:00,Chat,Feedback,Yes,6.2
INT_0009514,CUST_001461,,Call Centre,Complaint,,7.8
INT_0013531,CUST_007467,2024-04-10 19:08:40,Email,Inquiry,No,1.7
INT_0000008,CUST_001126,2019-03-29 02:28:13,Email,Complaint,No,3.1
INT_0000360,CUST_002026,2018-05-04 05:11:25,Chat,Account Issue,Yes,4.3
INT_0000558,CUST_002572,2021-12-27 23:30:47,Chat,Account Issue,Yes,2.8
INT_0000247,CUST_008420,2021-05-09 19:07:34,,Loan Query,Yes,3.1
INT_0004950,CUST_002269,2024-02-24 01:54:13,,Inquiry,Yes,7.0
INT_0014823,CUST_003175,2024-03-31 23:45:43,Branch,Inquiry,No,4.1
INT_0003824,CUST_008636,2018-12-30 13:06:09,,Loan Query,Yes,1.4
INT_0011931,CUST_009560,2022-06-21 07:14:36,Call Centre,Loan Query,Yes,6.4
INT_0018766,CUST_005931,2021-10-22 17:07:53,Branch,Account Issue,Yes,7.4
INT_0004579,CUST_003658,2024-12-20 07:18:07,Email,Account Issue,Yes,
INT_0006390,CUST_001754,2021-03-11 09:10:25,Branch,Inquiry,Yes,
INT_0000655,CUST_000714,2022-01-08 03:14:31,Email,Feedback,Yes,7.5
INT_0012318,CUST_000859,2022-06-21 06:52:40,Branch,Inquiry,Yes,8.2
INT_0016235,CUST_000480,2020-12-12 14:28:07,Branch,Inquiry,Yes,
INT_0003390,CUST_003792,2023-01-11 21:28:38,Call Centre,Complaint,,7.1
INT_0011688,CUST_007315,2020-06-07 03:57:58,Branch,,Yes,1.3
INT_0019883,CUST_008065,2022-10-29 17:36:37,Email,Loan Query,Yes,8.7
INT_0000503,CUST_006966,2022-11-04 05:56:14,Branch,,No,2.2
INT_0010941,CUST_005803,,,Complaint,No,7.8
INT_0007410,CUST_004623,,Email,,No,5.8
INT_0009656,CUST_009313,2019-07-24 15:43:48,Call Centre,Feedback,Yes,5.4
INT_0013635,CUST_006208,2024-05-19 05:16:45,Chat,,No,9.4
INT_0010560,CUST_004498,2019-05-01 11:51:24,Chat,Inquiry,Yes,1.1
INT_0016399,CUST_009073,,Branch,Inquiry,,9.0
INT_0019669,CUST_000254,2019-05-10 16:51:17,,Loan Query,,
INT_0010414,CUST_009800,2019-01-10 10:40:32,Email,Loan Query,Yes,7.0
INT_0002680,CUST_008908,2023-03-20 04:50:10,Branch,Inquiry,Yes,2.4
INT_0001259,CUST_006461,2018-01-03 02:39:33,,Inquiry,No,9.7
INT_0004080,CUST_009504,2021-02-07 12:31:49,Email,Feedback,,2.0
INT_0010990,CUST_004736,2024-08-22 12:11:54,Branch,Loan Query,Yes,5.3
INT_0000428,CUST_002026,2018-04-04 12:40:28,Email,,,6.5
INT_0008399,CUST_000037,2023-02-03 00:09:46,Call Centre,Loan Query,,4.3
INT_0006726,CUST_009591,,Chat,Complaint,Yes,7.1
INT_0003597,CUST_004733,2019-01-17 12:53:55,,Complaint,,3.7
INT_0009555,CUST_003224,2022-06-10 13:01:58,Branch,Inquiry,No,4.2
INT_0018206,CUST_008553,2023-08-12 12:07:32,Chat,Account Issue,Yes,
INT_0017956,CUST_006953,2020-04-16 04:32:51,Email,Account Issue,Yes,6.4
INT_0013067,CUST_004675,2018-06-12 19:33:11,Chat,Complaint,Yes,3.7
INT_0011860,CUST_005296,2018-01-07 15:47:29,Email,Inquiry,,7.8
INT_0019760,CUST_009953,2023-09-02 07:31:49,,Inquiry,Yes,5.2
INT_0015931,CUST_008947,2024-05-17 10:43:26,Chat,,Yes,3.2
INT_0011712,CUST_006955,2024-10-03 17:22:17,Chat,Inquiry,,4.4
INT_0014332,CUST_001953,,Call Centre,Account Issue,Yes,5.1
INT_0012659,CUST_000599,2019-06-20 21:48:27,,Account Issue,Yes,2.3
INT_0008014,CUST_007763,2024-04-26 00:49:50,,Loan Query,Yes,4.9
INT_0017992,CUST_002198,2024-12-14 11:25:53,Chat,Inquiry,Yes,6.3
INT_0015988,CUST_006551,2019-02-12 12:38:37,Email,Loan Query,No,4.5
INT_0006531,CUST_007742,2021-06-25 03:22:34,Email,Feedback,Yes,1.6
INT_0015947,CUST_007255,2024-07-18 02:29:14,Call Centre,Feedback,No,2.7
INT_0003996,CUST_005899,2024-05-20 18:56:54,,Inquiry,Yes,2.1
INT_0000765,CUST_004741,2023-11-22 18:05:09,Email,Complaint,No,2.4
INT_0002775,CUST_002894,2018-05-15 16:31:35,Chat,Feedback,,6.0
INT_0016869,CUST_001992,2018-06-17 02:13:59,Call Centre,Complaint,Yes,8.2
INT_0017795,CUST_003738,,,Complaint,Yes,8.9
INT_0015270,CUST_003991,2020-04-04 09:34:10,Branch,Feedback,Yes,6.1
INT_0007883,CUST_009890,2024-06-21 07:28:38,Branch,,Yes,
INT_0006131,CUST_009339,,Branch,,Yes,
INT_0000370,CUST_006640,,Email,Inquiry,,6.5
INT_0010346,CUST_007264,2019-04-22 01:53:38,Branch,Inquiry,Yes,3.8
INT_0004657,CUST_009557,2022-07-20 09:51:15,Email,Loan Query,No,3.1
INT_0007022,CUST_005929,2020-01-14 02:14:44,Email,,Yes,6.2
INT_0006689,CUST_003891,2023-09-11 02:21:45,Email,Loan Query,Yes,5.2
INT_0018279,CUST_000694,2021-07-10 16:01:23,Call Centre,Account Issue,Yes,6.1
INT_0007629,CUST_006725,2022-11-05 21:21:55,Call Centre,,Yes,
INT_0014106,CUST_008999,2022-01-26 11:09:52,Branch,Complaint,No,5.5
INT_0006407,CUST_008996,2022-04-13 04:51:06,Email,Complaint,No,7.6
INT_0003707,CUST_004740,2024-02-18 18:43:29,Email,Feedback,Yes,4.9
INT_0003599,CUST_001651,2024-08-24 09:16:59,Email,Feedback,,5.0
INT_0008355,CUST_004727,2019-11-14 01:09:47,Call Centre,Account Issue,Yes,4.7
INT_0005592,CUST_005526,,Email,Feedback,,6.3
INT_0017218,CUST_000986,2022-09-26 21:52:28,Email,,Yes,4.1
INT_0016825,CUST_007817,2019-09-04 05:44:58,Chat,Inquiry,,9.4
INT_0001080,CUST_007618,2024-11-16 11:11:02,Chat,Account Issue,No,9.9
INT_0001643,CUST_007266,2020-09-24 21:21:09,Call Centre,,,8.5
INT_0005881,CUST_004582,2021-10-09 21:43:13,Branch,Feedback,,1.6
